ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
93730,9,2019,Gas- Residential,N,4311,64714,15
93737,7,2019,Gas- Residential,N,892,10048,11
93737,8,2019,Gas- Residential,N,895,9591,11
93737,9,2019,Gas- Residential,N,896,13045,15
93901,7,2019,Gas- Residential,N,9086,192571,21
93901,8,2019,Gas- Residential,N,9097,182771,20
93901,9,2019,Gas- Residential,N,9093,179734,20
93905,7,2019,Gas- Residential,N,12188,324707,27
93905,8,2019,Gas- Residential,N,12202,311816,26
93905,9,2019,Gas- Residential,N,12210,299626,25
93906,7,2019,Gas- Residential,N,15729,369421,23
93906,8,2019,Gas- Residential,N,15716,350471,22
93906,9,2019,Gas- Residential,N,15691,344692,22
93907,7,2019,Gas- Residential,N,5046,107302,21
93907,8,2019,Gas- Residential,N,5055,101508,20
93907,9,2019,Gas- Residential,N,5042,97316,19
93908,7,2019,Gas- Residential,N,3040,75448,25
93908,8,2019,Gas- Residential,N,3042,71256,23
93908,9,2019,Gas- Residential,N,3037,72171,24
93920,7,2019,Gas- Residential,Y,0,0,NA
93920,8,2019,Gas- Residential,Y,0,0,NA
93920,9,2019,Gas- Residential,Y,0,0,NA
93921,7,2019,Gas- Residential,N,1660,55072,33
93921,8,2019,Gas- Residential,N,1660,42834,26
93921,9,2019,Gas- Residential,N,1660,36576,22
93923,7,2019,Gas- Residential,N,5421,182834,34
93923,8,2019,Gas- Residential,N,5419,158830,29
93923,9,2019,Gas- Residential,N,5416,144228,27
93924,7,2019,Gas- Residential,N,1453,40538,28
93924,8,2019,Gas- Residential,N,1453,36800,25
93924,9,2019,Gas- Residential,N,1453,36911,25
93925,7,2019,Gas- Residential,N,236,6480,27
93925,8,2019,Gas- Residential,N,234,6106,26
93925,9,2019,Gas- Residential,N,233,6021,26
93926,7,2019,Gas- Residential,N,2028,47702,24
93926,8,2019,Gas- Residential,N,2031,45470,22
93926,9,2019,Gas- Residential,N,2025,54317,27
93927,7,2019,Gas- Residential,Y,3892,96320,25
93927,8,2019,Gas- Residential,Y,3893,93757,24
93927,9,2019,Gas- Residential,Y,3889,96894,25
93930,7,2019,Gas- Residential,Y,3555,80640,23
93930,8,2019,Gas- Residential,Y,3566,77682,22
93930,9,2019,Gas- Residential,Y,3574,77301,22
93933,7,2019,Gas- Residential,N,8368,164012,20
93933,8,2019,Gas- Residential,N,8388,151395,18
93933,9,2019,Gas- Residential,N,8398,147330,18
93940,7,2019,Gas- Residential,Y,11383,280191,25
93940,8,2019,Gas- Residential,Y,11399,261185,23
93940,9,2019,Gas- Residential,Y,11385,247219,22
93943,7,2019,Gas- Residential,Y,0,0,NA
93943,8,2019,Gas- Residential,Y,0,0,NA
93943,9,2019,Gas- Residential,Y,0,0,NA
93950,7,2019,Gas- Residential,N,6850,168284,25
93950,8,2019,Gas- Residential,N,6854,146454,21
93950,9,2019,Gas- Residential,N,6845,140600,21
93953,7,2019,Gas- Residential,N,2741,127645,47
93953,8,2019,Gas- Residential,N,2745,110306,40
93953,9,2019,Gas- Residential,N,2745,93923,34
93955,7,2019,Gas- Residential,N,8696,198233,23
93955,8,2019,Gas- Residential,N,8700,183097,21
93955,9,2019,Gas- Residential,N,8691,182611,21
93960,7,2019,Gas- Residential,N,4253,99591,23
93960,8,2019,Gas- Residential,N,4258,102450,24
93960,9,2019,Gas- Residential,N,4269,91870,22
93962,7,2019,Gas- Residential,N,267,6249,23
93962,8,2019,Gas- Residential,N,268,5933,22
93962,9,2019,Gas- Residential,N,268,5754,21
94002,7,2019,Gas- Residential,N,9463,188818,20
94002,8,2019,Gas- Residential,N,9478,173039,18
94002,9,2019,Gas- Residential,N,9491,181287,19
94005,7,2019,Gas- Residential,N,1755,32220,18
94005,8,2019,Gas- Residential,N,1748,29523,17
94005,9,2019,Gas- Residential,N,1744,29901,17
94010,7,2019,Gas- Residential,N,14391,428438,30
94010,8,2019,Gas- Residential,N,14398,417895,29
94010,9,2019,Gas- Residential,N,14386,432918,30
94014,7,2019,Gas- Residential,N,12008,310508,26
94014,8,2019,Gas- Residential,N,12010,284686,24
94014,9,2019,Gas- Residential,N,12012,266215,22
94015,7,2019,Gas- Residential,N,15459,433473,28
94015,8,2019,Gas- Residential,N,15464,377706,24
94015,9,2019,Gas- Residential,N,15455,362614,23
94018,7,2019,Gas- Residential,N,1660,36342,22
94018,8,2019,Gas- Residential,N,1658,30903,19
94018,9,2019,Gas- Residential,N,1656,29379,18
94019,7,2019,Gas- Residential,N,4074,99085,24
94019,8,2019,Gas- Residential,N,4077,87495,21
94019,9,2019,Gas- Residential,N,4075,86836,21
94020,7,2019,Gas- Residential,Y,0,0,NA
94020,8,2019,Gas- Residential,Y,0,0,NA
94020,9,2019,Gas- Residential,Y,0,0,NA
94022,7,2019,Gas- Residential,N,6689,173575,26
94022,8,2019,Gas- Residential,N,6694,172114,26
94022,9,2019,Gas- Residential,N,6688,210902,32
94024,7,2019,Gas- Residential,N,7590,173403,23
94024,8,2019,Gas- Residential,N,7588,168376,22
94024,9,2019,Gas- Residential,N,7588,186273,25
94025,7,2019,Gas- Residential,N,14448,296752,21
94025,8,2019,Gas- Residential,N,14449,293812,20
94025,9,2019,Gas- Residential,N,14457,316568,22
94027,7,2019,Gas- Residential,N,2396,147533,62
94027,8,2019,Gas- Residential,N,2394,148615,62
94027,9,2019,Gas- Residential,N,2401,192603,80
94028,7,2019,Gas- Residential,N,2252,70107,31
94028,8,2019,Gas- Residential,N,2253,66626,30
94028,9,2019,Gas- Residential,N,2255,76820,34
94030,7,2019,Gas- Residential,N,7269,148945,20
94030,8,2019,Gas- Residential,N,7272,136598,19
94030,9,2019,Gas- Residential,N,7272,147687,20
94035,7,2019,Gas- Residential,Y,0,0,NA
94035,8,2019,Gas- Residential,Y,0,0,NA
94035,9,2019,Gas- Residential,Y,0,0,NA
94037,7,2019,Gas- Residential,N,785,19329,25
94037,8,2019,Gas- Residential,N,786,16546,21
94037,9,2019,Gas- Residential,N,785,16605,21
94038,7,2019,Gas- Residential,N,606,18368,30
94038,8,2019,Gas- Residential,N,608,16425,27
94038,9,2019,Gas- Residential,N,610,16217,27
94040,7,2019,Gas- Residential,N,9870,202871,21
94040,8,2019,Gas- Residential,N,9863,200996,20
94040,9,2019,Gas- Residential,N,9859,213167,22
94041,7,2019,Gas- Residential,N,5299,90118,17
94041,8,2019,Gas- Residential,N,5290,87597,17
94041,9,2019,Gas- Residential,N,5280,92223,17
94043,7,2019,Gas- Residential,Y,8581,169506,20
94043,8,2019,Gas- Residential,Y,8601,175909,20
94043,9,2019,Gas- Residential,Y,8605,172661,20
94044,7,2019,Gas- Residential,N,12611,318310,25
94044,8,2019,Gas- Residential,N,12625,269453,21
94044,9,2019,Gas- Residential,N,12614,269931,21
94061,7,2019,Gas- Residential,N,12247,220348,18
94061,8,2019,Gas- Residential,N,12255,206206,17
94061,9,2019,Gas- Residential,N,12245,221131,18
94062,7,2019,Gas- Residential,N,8613,227973,26
94062,8,2019,Gas- Residential,N,8633,221628,26
94062,9,2019,Gas- Residential,N,8628,244466,28
94063,7,2019,Gas- Residential,N,6918,152654,22
94063,8,2019,Gas- Residential,N,6913,149157,22
94063,9,2019,Gas- Residential,N,6908,158723,23
94065,7,2019,Gas- Residential,N,4219,68397,16
94065,8,2019,Gas- Residential,N,4216,64698,15
94065,9,2019,Gas- Residential,N,4220,66823,16
94066,7,2019,Gas- Residential,N,11421,277141,24
94066,8,2019,Gas- Residential,N,11427,248189,22
94066,9,2019,Gas- Residential,N,11424,242765,21
94070,7,2019,Gas- Residential,N,11210,219452,20
94070,8,2019,Gas- Residential,N,11233,201903,18
94070,9,2019,Gas- Residential,N,11225,229882,20
94080,7,2019,Gas- Residential,N,17601,427846,24
94080,8,2019,Gas- Residential,N,17610,378287,21
94080,9,2019,Gas- Residential,N,17621,370354,21
94085,7,2019,Gas- Residential,N,5977,122558,21
94085,8,2019,Gas- Residential,N,5999,122198,20
94085,9,2019,Gas- Residential,N,6014,119879,20
94086,7,2019,Gas- Residential,N,12376,249552,20
94086,8,2019,Gas- Residential,N,12379,253381,20
94086,9,2019,Gas- Residential,N,12357,271209,22
94087,7,2019,Gas- Residential,N,17102,283227,17
94087,8,2019,Gas- Residential,N,17119,282830,17
94087,9,2019,Gas- Residential,N,17124,294587,17
94089,7,2019,Gas- Residential,N,3398,105806,31
94089,8,2019,Gas- Residential,N,3406,103179,30
94089,9,2019,Gas- Residential,N,3408,112252,33
94102,7,2019,Gas- Residential,N,5473,274000,50
94102,8,2019,Gas- Residential,N,5477,207113,38
94102,9,2019,Gas- Residential,N,5468,192503,35
94103,7,2019,Gas- Residential,N,5976,191036,32
94103,8,2019,Gas- Residential,N,5997,176908,29
94103,9,2019,Gas- Residential,N,6004,170011,28
94104,7,2019,Gas- Residential,Y,0,0,NA
94104,8,2019,Gas- Residential,Y,0,0,NA
94104,9,2019,Gas- Residential,Y,0,0,NA
94105,7,2019,Gas- Residential,N,201,80031,398
94105,8,2019,Gas- Residential,N,201,75202,374
94105,9,2019,Gas- Residential,N,200,55970,280
94107,7,2019,Gas- Residential,Y,5631,190943,34
94107,8,2019,Gas- Residential,Y,5646,171089,30
94107,9,2019,Gas- Residential,Y,5626,167768,30
94108,7,2019,Gas- Residential,Y,3676,144144,39
94108,8,2019,Gas- Residential,Y,3677,123703,34
94108,9,2019,Gas- Residential,Y,3694,113746,31
94109,7,2019,Gas- Residential,N,19881,788775,40
94109,8,2019,Gas- Residential,N,19918,678078,34
94109,9,2019,Gas- Residential,N,19871,626160,32
94110,7,2019,Gas- Residential,N,22513,462825,21
94110,8,2019,Gas- Residential,N,22532,416736,18
94110,9,2019,Gas- Residential,N,22520,423098,19
94111,7,2019,Gas- Residential,Y,0,0,NA
94111,8,2019,Gas- Residential,Y,0,0,NA
94111,9,2019,Gas- Residential,Y,0,0,NA
94112,7,2019,Gas- Residential,N,18589,495487,27
94112,8,2019,Gas- Residential,N,18591,448519,24
94112,9,2019,Gas- Residential,N,18588,433940,23
94114,7,2019,Gas- Residential,N,14594,316515,22
94114,8,2019,Gas- Residential,N,14598,290539,20
94114,9,2019,Gas- Residential,N,14583,268752,18
94115,7,2019,Gas- Residential,N,10931,429039,39
94115,8,2019,Gas- Residential,N,10940,369551,34
94115,9,2019,Gas- Residential,N,10925,348091,32
94116,7,2019,Gas- Residential,N,13381,332037,25
94116,8,2019,Gas- Residential,N,13394,290641,22
94116,9,2019,Gas- Residential,N,13387,280915,21
94117,7,2019,Gas- Residential,N,15980,385499,24
94117,8,2019,Gas- Residential,N,15960,334687,21
94117,9,2019,Gas- Residential,N,15948,324091,20
94118,7,2019,Gas- Residential,N,14945,414007,28
94118,8,2019,Gas- Residential,N,14979,363202,24
94118,9,2019,Gas- Residential,N,14955,351823,24
94121,7,2019,Gas- Residential,N,15204,391450,26
94121,8,2019,Gas- Residential,N,15180,344766,23
94121,9,2019,Gas- Residential,N,15177,331578,22
94122,7,2019,Gas- Residential,N,19138,458557,24
94122,8,2019,Gas- Residential,N,19156,403503,21
94122,9,2019,Gas- Residential,N,19129,388125,20
94123,7,2019,Gas- Residential,N,12021,349064,29
94123,8,2019,Gas- Residential,N,12013,303236,25
94123,9,2019,Gas- Residential,N,12014,293796,24
94124,7,2019,Gas- Residential,N,8101,231593,29
94124,8,2019,Gas- Residential,N,8111,223734,28
94124,9,2019,Gas- Residential,N,8102,214251,26
94127,7,2019,Gas- Residential,N,6803,215333,32
94127,8,2019,Gas- Residential,N,6820,170104,25
94127,9,2019,Gas- Residential,N,6822,161135,24
94129,7,2019,Gas- Residential,N,653,39260,60
94129,8,2019,Gas- Residential,N,660,33576,51
94129,9,2019,Gas- Residential,N,658,32450,49
94131,7,2019,Gas- Residential,N,10312,285303,28
94131,8,2019,Gas- Residential,N,10342,222052,21
94131,9,2019,Gas- Residential,N,10335,216270,21
94132,7,2019,Gas- Residential,N,6125,246918,40
94132,8,2019,Gas- Residential,N,6178,220328,36
94132,9,2019,Gas- Residential,N,6174,218782,35
94133,7,2019,Gas- Residential,N,7757,222852,29
94133,8,2019,Gas- Residential,N,7768,204160,26
94133,9,2019,Gas- Residential,N,7746,206216,27
94134,7,2019,Gas- Residential,N,8912,236140,26
94134,8,2019,Gas- Residential,N,8915,226337,25
94134,9,2019,Gas- Residential,N,8909,221815,25
94158,7,2019,Gas- Residential,Y,0,0,NA
94158,8,2019,Gas- Residential,Y,0,0,NA
94158,9,2019,Gas- Residential,Y,0,0,NA
94303,7,2019,Gas- Residential,N,5797,145640,25
94303,8,2019,Gas- Residential,N,5798,141509,24
94303,9,2019,Gas- Residential,N,5804,142964,25
94305,7,2019,Gas- Residential,Y,845,34691,41
94305,8,2019,Gas- Residential,Y,847,33171,39
94305,9,2019,Gas- Residential,Y,848,36672,43
94306,7,2019,Gas- Residential,Y,0,0,NA
94306,8,2019,Gas- Residential,Y,0,0,NA
94306,9,2019,Gas- Residential,Y,0,0,NA
94401,7,2019,Gas- Residential,N,8872,203977,23
94401,8,2019,Gas- Residential,N,8867,198649,22
94401,9,2019,Gas- Residential,N,8841,200468,23
94402,7,2019,Gas- Residential,N,8613,191517,22
94402,8,2019,Gas- Residential,N,8613,185027,21
94402,9,2019,Gas- Residential,N,8613,188990,22
94403,7,2019,Gas- Residential,N,13256,292329,22
94403,8,2019,Gas- Residential,N,13246,269801,20
94403,9,2019,Gas- Residential,N,13248,269164,20
94404,7,2019,Gas- Residential,N,9747,205355,21
94404,8,2019,Gas- Residential,N,9751,197181,20
94404,9,2019,Gas- Residential,N,9743,204163,21
94501,7,2019,Gas- Residential,N,19359,398150,21
94501,8,2019,Gas- Residential,N,19382,360484,19
94501,9,2019,Gas- Residential,N,19365,373014,19
94502,7,2019,Gas- Residential,N,5011,75989,15
94502,8,2019,Gas- Residential,N,5016,76629,15
94502,9,2019,Gas- Residential,N,5020,68816,14
94503,7,2019,Gas- Residential,N,5553,103014,19
94503,8,2019,Gas- Residential,N,5555,96312,17
94503,9,2019,Gas- Residential,N,5557,104719,19
94505,7,2019,Gas- Residential,N,5444,84417,16
94505,8,2019,Gas- Residential,N,5446,81826,15
94505,9,2019,Gas- Residential,N,5451,86286,16
94506,7,2019,Gas- Residential,N,8205,201292,25
94506,8,2019,Gas- Residential,N,8227,183988,22
94506,9,2019,Gas- Residential,N,8233,193028,23
94507,7,2019,Gas- Residential,N,5343,171878,32
94507,8,2019,Gas- Residential,N,5354,162092,30
94507,9,2019,Gas- Residential,N,5361,174102,32
94508,7,2019,Gas- Residential,N,757,15048,20
94508,8,2019,Gas- Residential,N,757,16442,22
94508,9,2019,Gas- Residential,N,759,17799,23
94509,7,2019,Gas- Residential,N,20821,291018,14
94509,8,2019,Gas- Residential,N,20830,273977,13
94509,9,2019,Gas- Residential,N,20829,273594,13
94510,7,2019,Gas- Residential,N,10250,152638,15
94510,8,2019,Gas- Residential,N,10241,144601,14
94510,9,2019,Gas- Residential,N,10237,146473,14
94513,7,2019,Gas- Residential,N,20279,290334,14
94513,8,2019,Gas- Residential,N,20313,283422,14
94513,9,2019,Gas- Residential,N,20328,304436,15
94514,7,2019,Gas- Residential,N,632,8783,14
94514,8,2019,Gas- Residential,N,635,8374,13
94514,9,2019,Gas- Residential,N,635,8521,13
94515,7,2019,Gas- Residential,N,1644,31629,19
94515,8,2019,Gas- Residential,N,1634,29551,18
94515,9,2019,Gas- Residential,N,1634,33474,20
94517,7,2019,Gas- Residential,N,4047,60449,15
94517,8,2019,Gas- Residential,N,4049,57265,14
94517,9,2019,Gas- Residential,N,4047,70291,17
94518,7,2019,Gas- Residential,N,9295,133624,14
94518,8,2019,Gas- Residential,N,9289,120696,13
94518,9,2019,Gas- Residential,N,9286,128064,14
94519,7,2019,Gas- Residential,N,6609,94402,14
94519,8,2019,Gas- Residential,N,6612,81549,12
94519,9,2019,Gas- Residential,N,6612,85549,13
94520,7,2019,Gas- Residential,N,10731,177047,16
94520,8,2019,Gas- Residential,N,10721,161669,15
94520,9,2019,Gas- Residential,N,10700,171743,16
94521,7,2019,Gas- Residential,N,15244,203703,13
94521,8,2019,Gas- Residential,N,15242,193305,13
94521,9,2019,Gas- Residential,N,15235,206599,14
94523,7,2019,Gas- Residential,N,11719,186221,16
94523,8,2019,Gas- Residential,N,11699,164225,14
94523,9,2019,Gas- Residential,N,11700,172955,15
94525,7,2019,Gas- Residential,Y,1523,23796,16
94525,8,2019,Gas- Residential,Y,1522,22667,15
94525,9,2019,Gas- Residential,Y,1530,28441,19
94526,7,2019,Gas- Residential,N,11865,238023,20
94526,8,2019,Gas- Residential,N,11873,227670,19
94526,9,2019,Gas- Residential,N,11866,243369,21
94528,7,2019,Gas- Residential,N,366,15562,43
94528,8,2019,Gas- Residential,N,368,14401,39
94528,9,2019,Gas- Residential,N,367,16420,45
94530,7,2019,Gas- Residential,N,9707,184131,19
94530,8,2019,Gas- Residential,N,9712,172607,18
94530,9,2019,Gas- Residential,N,9706,170075,18
94531,7,2019,Gas- Residential,N,12855,180084,14
94531,8,2019,Gas- Residential,N,12886,179285,14
94531,9,2019,Gas- Residential,N,12879,204719,16
94533,7,2019,Gas- Residential,Y,23119,370795,16
94533,8,2019,Gas- Residential,Y,23123,356639,15
94533,9,2019,Gas- Residential,Y,23140,386222,17
94534,7,2019,Gas- Residential,N,12913,199088,15
94534,8,2019,Gas- Residential,N,12936,199678,15
94534,9,2019,Gas- Residential,N,12930,205809,16
94535,7,2019,Gas- Residential,Y,0,0,NA
94535,8,2019,Gas- Residential,Y,0,0,NA
94535,9,2019,Gas- Residential,Y,0,0,NA
94536,7,2019,Gas- Residential,N,21199,368454,17
94536,8,2019,Gas- Residential,N,21237,352740,17
94536,9,2019,Gas- Residential,N,21238,369271,17
94538,7,2019,Gas- Residential,N,15517,283004,18
94538,8,2019,Gas- Residential,N,15520,268080,17
94538,9,2019,Gas- Residential,N,15511,286583,18
94539,7,2019,Gas- Residential,N,15664,233278,15
94539,8,2019,Gas- Residential,N,15659,221088,14
94539,9,2019,Gas- Residential,N,15660,248215,16
94541,7,2019,Gas- Residential,N,19179,374927,20
94541,8,2019,Gas- Residential,N,19199,347685,18
94541,9,2019,Gas- Residential,N,19193,371849,19
94542,7,2019,Gas- Residential,N,4142,90274,22
94542,8,2019,Gas- Residential,N,4147,82407,20
94542,9,2019,Gas- Residential,N,4153,87994,21
94544,7,2019,Gas- Residential,N,19767,423920,21
94544,8,2019,Gas- Residential,N,19789,407534,21
94544,9,2019,Gas- Residential,N,19787,403482,20
94545,7,2019,Gas- Residential,N,8962,168435,19
94545,8,2019,Gas- Residential,N,8980,159707,18
94545,9,2019,Gas- Residential,N,8977,162888,18
94546,7,2019,Gas- Residential,N,15367,265073,17
94546,8,2019,Gas- Residential,N,15378,249912,16
94546,9,2019,Gas- Residential,N,15369,276211,18
94547,7,2019,Gas- Residential,N,8218,137370,17
94547,8,2019,Gas- Residential,N,8230,123558,15
94547,9,2019,Gas- Residential,N,8226,128464,16
94548,7,2019,Gas- Residential,Y,0,0,NA
94548,8,2019,Gas- Residential,Y,0,0,NA
94548,9,2019,Gas- Residential,Y,0,0,NA
94549,7,2019,Gas- Residential,N,9879,257200,26
94549,8,2019,Gas- Residential,N,9884,240613,24
94549,9,2019,Gas- Residential,N,9887,237999,24
94550,7,2019,Gas- Residential,N,16833,256719,15
94550,8,2019,Gas- Residential,N,16826,252759,15
94550,9,2019,Gas- Residential,N,16806,269959,16
94551,7,2019,Gas- Residential,N,12839,173886,14
94551,8,2019,Gas- Residential,N,12863,165345,13
94551,9,2019,Gas- Residential,N,12863,177591,14
94552,7,2019,Gas- Residential,N,4636,72506,16
94552,8,2019,Gas- Residential,N,4628,68006,15
94552,9,2019,Gas- Residential,N,4625,70958,15
94553,7,2019,Gas- Residential,N,17567,236563,13
94553,8,2019,Gas- Residential,N,17580,228377,13
94553,9,2019,Gas- Residential,N,17577,262785,15
94555,7,2019,Gas- Residential,N,11614,177852,15
94555,8,2019,Gas- Residential,N,11607,171123,15
94555,9,2019,Gas- Residential,N,11590,180088,16
94556,7,2019,Gas- Residential,N,5500,110030,20
94556,8,2019,Gas- Residential,N,5512,101475,18
94556,9,2019,Gas- Residential,N,5513,113366,21
94558,7,2019,Gas- Residential,N,20251,355532,18
94558,8,2019,Gas- Residential,N,20244,341518,17
94558,9,2019,Gas- Residential,N,20245,361100,18
94559,7,2019,Gas- Residential,N,9810,150234,15
94559,8,2019,Gas- Residential,N,9812,145569,15
94559,9,2019,Gas- Residential,N,9811,150534,15
94560,7,2019,Gas- Residential,N,13822,224870,16
94560,8,2019,Gas- Residential,N,13836,210717,15
94560,9,2019,Gas- Residential,N,13866,220431,16
94561,7,2019,Gas- Residential,Y,12137,173840,14
94561,8,2019,Gas- Residential,Y,12152,173506,14
94561,9,2019,Gas- Residential,Y,12153,174833,14
94563,7,2019,Gas- Residential,N,6653,157940,24
94563,8,2019,Gas- Residential,N,6650,146302,22
94563,9,2019,Gas- Residential,N,6660,165733,25
94564,7,2019,Gas- Residential,N,6425,110058,17
94564,8,2019,Gas- Residential,N,6426,101486,16
94564,9,2019,Gas- Residential,N,6419,104668,16
94565,7,2019,Gas- Residential,N,27567,406691,15
94565,8,2019,Gas- Residential,N,27585,379072,14
94565,9,2019,Gas- Residential,N,27582,412978,15
94566,7,2019,Gas- Residential,N,13995,255983,18
94566,8,2019,Gas- Residential,N,13994,247829,18
94566,9,2019,Gas- Residential,N,14006,261520,19
94568,7,2019,Gas- Residential,N,20670,324524,16
94568,8,2019,Gas- Residential,N,20702,328223,16
94568,9,2019,Gas- Residential,N,20757,365436,18
94569,7,2019,Gas- Residential,Y,0,0,NA
94569,8,2019,Gas- Residential,Y,0,0,NA
94569,9,2019,Gas- Residential,Y,0,0,NA
94571,7,2019,Gas- Residential,N,4868,52030,11
94571,8,2019,Gas- Residential,N,4895,52783,11
94571,9,2019,Gas- Residential,N,4905,65978,13
94572,7,2019,Gas- Residential,N,2932,51028,17
94572,8,2019,Gas- Residential,N,2932,53449,18
94572,9,2019,Gas- Residential,N,2929,49775,17
94574,7,2019,Gas- Residential,N,2965,52727,18
94574,8,2019,Gas- Residential,N,2967,50379,17
94574,9,2019,Gas- Residential,N,2961,56091,19
94576,7,2019,Gas- Residential,N,162,3301,20
94576,8,2019,Gas- Residential,N,162,2844,18
94576,9,2019,Gas- Residential,N,163,3282,20
94577,7,2019,Gas- Residential,N,14395,279377,19
94577,8,2019,Gas- Residential,N,14389,268952,19
94577,9,2019,Gas- Residential,N,14386,263404,18
94578,7,2019,Gas- Residential,N,10684,226038,21
94578,8,2019,Gas- Residential,N,10672,213067,20
94578,9,2019,Gas- Residential,N,10651,212775,20
94579,7,2019,Gas- Residential,N,6102,125179,21
94579,8,2019,Gas- Residential,N,6103,118657,19
94579,9,2019,Gas- Residential,N,6103,129655,21
94580,7,2019,Gas- Residential,N,8385,160731,19
94580,8,2019,Gas- Residential,N,8399,152366,18
94580,9,2019,Gas- Residential,N,8391,153394,18
94582,7,2019,Gas- Residential,N,14202,222456,16
94582,8,2019,Gas- Residential,N,14239,217818,15
94582,9,2019,Gas- Residential,N,14271,234456,16
94583,7,2019,Gas- Residential,N,13011,236980,18
94583,8,2019,Gas- Residential,N,13036,219147,17
94583,9,2019,Gas- Residential,N,13044,229066,18
94585,7,2019,Gas- Residential,N,8945,133346,15
94585,8,2019,Gas- Residential,N,8944,127181,14
94585,9,2019,Gas- Residential,N,8945,134021,15
94586,7,2019,Gas- Residential,N,249,4059,16
94586,8,2019,Gas- Residential,N,247,3890,16
94586,9,2019,Gas- Residential,N,247,4193,17
94587,7,2019,Gas- Residential,N,18605,352514,19
94587,8,2019,Gas- Residential,N,18588,334759,18
94587,9,2019,Gas- Residential,N,18599,337274,18
94588,7,2019,Gas- Residential,N,10055,170919,17
94588,8,2019,Gas- Residential,N,10059,165806,16
94588,9,2019,Gas- Residential,N,10050,176801,18
94589,7,2019,Gas- Residential,N,8703,153854,18
94589,8,2019,Gas- Residential,N,8704,145808,17
94589,9,2019,Gas- Residential,N,8706,143932,17
94590,7,2019,Gas- Residential,N,13136,229623,17
94590,8,2019,Gas- Residential,N,13130,215256,16
94590,9,2019,Gas- Residential,N,13117,217317,17
94591,7,2019,Gas- Residential,N,18264,282852,15
94591,8,2019,Gas- Residential,N,18257,268996,15
94591,9,2019,Gas- Residential,N,18267,270073,15
94595,7,2019,Gas- Residential,N,6974,97249,14
94595,8,2019,Gas- Residential,N,6976,92604,13
94595,9,2019,Gas- Residential,N,6976,106560,15
94596,7,2019,Gas- Residential,N,6477,168649,26
94596,8,2019,Gas- Residential,N,6469,137065,21
94596,9,2019,Gas- Residential,N,6473,142273,22
94597,7,2019,Gas- Residential,N,8288,123972,15
94597,8,2019,Gas- Residential,N,8284,118247,14
94597,9,2019,Gas- Residential,N,8277,131162,16
94598,7,2019,Gas- Residential,N,9529,164989,17
94598,8,2019,Gas- Residential,N,9528,159623,17
94598,9,2019,Gas- Residential,N,9528,175423,18
94599,7,2019,Gas- Residential,N,943,15813,17
94599,8,2019,Gas- Residential,N,948,14890,16
94599,9,2019,Gas- Residential,N,946,15943,17
94601,7,2019,Gas- Residential,N,13463,280235,21
94601,8,2019,Gas- Residential,N,13465,262432,19
94601,9,2019,Gas- Residential,N,13443,270099,20
94602,7,2019,Gas- Residential,N,11000,189493,17
94602,8,2019,Gas- Residential,N,10999,177314,16
94602,9,2019,Gas- Residential,N,11005,183505,17
94603,7,2019,Gas- Residential,N,9468,204171,22
94603,8,2019,Gas- Residential,N,9480,191806,20
94603,9,2019,Gas- Residential,N,9464,196107,21
